
...................................................
before gpu command
after gpu command
(1/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            4 |         1200 |        12.87 |       0.4399 |       73.44% |     0.100000 |
|            4 |         1250 |        13.40 |       0.4070 |       75.00% |     0.100000 |
|            4 |         1300 |        13.93 |       0.3807 |       80.47% |     0.100000 |
|            5 |         1350 |        14.46 |       0.4512 |       72.66% |     0.040000 |
|            5 |         1400 |        14.99 |       0.3753 |       71.09% |     0.040000 |
|            5 |         1450 |        15.52 |       0.3768 |       80.47% |     0.040000 |
|            5 |         1500 |        16.06 |       0.3321 |       78.91% |     0.040000 |
|            5 |         1550 |        16.61 |       0.3789 |       75.00% |     0.040000 |
|            5 |         1600 |        17.17 |       0.3319 |       86.72% |     0.040000 |
|            5 |         1650 |        17.71 |       0.3327 |       78.12% |     0.040000 |
|            6 |         1700 |        18.27 |       0.3793 |       81.25% |     0.040000 |
|            6 |         1750 |        18.81 |       0.4031 |       81.25% |     0.040000 |
|            6 |         1800 |        19.36 |       0.4315 |       75.78% |     0.040000 |
|            6 |         1850 |        19.91 |       0.3216 |       82.03% |     0.040000 |
|            6 |         1900 |        20.46 |       0.3632 |       82.03% |     0.040000 |
|            6 |         1950 |        21.01 |       0.4437 |       75.00% |     0.040000 |
|            6 |         2000 |        21.56 |       0.3329 |       80.47% |     0.040000 |
|            7 |         2050 |        22.12 |       0.3749 |       77.34% |     0.040000 |
|            7 |         2100 |        22.68 |       0.3144 |       86.72% |     0.040000 |
|            7 |         2150 |        23.22 |       0.4030 |       75.78% |     0.040000 |
|            7 |         2200 |        23.77 |       0.3389 |       86.72% |     0.040000 |
|            7 |         2250 |        24.32 |       0.3560 |       81.25% |     0.040000 |
|            7 |         2300 |        24.86 |       0.4024 |       77.34% |     0.040000 |
|            7 |         2350 |        25.42 |       0.3544 |       82.81% |     0.040000 |
|            8 |         2400 |        25.99 |       0.3114 |       85.16% |     0.040000 |
|            8 |         2450 |        26.55 |       0.4681 |       74.22% |     0.040000 |
|            8 |         2500 |        27.12 |       0.3879 |       82.03% |     0.040000 |
|            8 |         2550 |        27.68 |       0.4053 |       78.12% |     0.040000 |
|            8 |         2600 |        28.24 |       0.4048 |       78.12% |     0.040000 |
|            8 |         2650 |        28.80 |       0.2488 |       89.84% |     0.040000 |
|            9 |         2700 |        29.37 |       0.3727 |       78.12% |     0.016000 |
|            9 |         2750 |        29.93 |       0.3263 |       77.34% |     0.016000 |
|            9 |         2800 |        30.49 |       0.3157 |       79.69% |     0.016000 |
|            9 |         2850 |        31.05 |       0.4109 |       81.25% |     0.016000 |
|            9 |         2900 |        31.61 |       0.4108 |       76.56% |     0.016000 |
|            9 |         2950 |        32.18 |       0.2902 |       85.16% |     0.016000 |
|            9 |         3000 |        32.75 |       0.3084 |       81.25% |     0.016000 |
|           10 |         3050 |        33.33 |       0.3468 |       81.25% |     0.016000 |
|           10 |         3100 |        33.89 |       0.3320 |       81.25% |     0.016000 |
|           10 |         3150 |        34.45 |       0.3090 |       85.94% |     0.016000 |
|           10 |         3200 |        35.01 |       0.3081 |       87.50% |     0.016000 |
|           10 |         3250 |        35.57 |       0.3269 |       84.38% |     0.016000 |
|           10 |         3300 |        36.14 |       0.3088 |       82.03% |     0.016000 |
|           10 |         3350 |        36.70 |       0.3137 |       85.94% |     0.016000 |
|           11 |         3400 |        37.27 |       0.4006 |       79.69% |     0.016000 |
|           11 |         3450 |        37.83 |       0.3235 |       85.16% |     0.016000 |
|           11 |         3500 |        38.40 |       0.3441 |       81.25% |     0.016000 |
|           11 |         3550 |        38.98 |       0.3366 |       78.91% |     0.016000 |
|           11 |         3600 |        39.54 |       0.3507 |       81.25% |     0.016000 |
|           11 |         3650 |        40.10 |       0.3446 |       82.81% |     0.016000 |
|           11 |         3700 |        40.67 |       0.3781 |       79.69% |     0.016000 |
|           12 |         3750 |        41.27 |       0.3138 |       83.59% |     0.016000 |
|           12 |         3800 |        41.83 |       0.3909 |       80.47% |     0.016000 |
|           12 |         3850 |        42.40 |       0.3443 |       78.91% |     0.016000 |
|           12 |         3900 |        42.96 |       0.3032 |       85.94% |     0.016000 |
|           12 |         3950 |        43.53 |       0.3346 |       86.72% |     0.016000 |
|           12 |         4000 |        44.09 |       0.3005 |       82.03% |     0.016000 |
|           13 |         4050 |        44.63 |       0.2767 |       88.28% |     0.006400 |
|           13 |         4100 |        45.17 |       0.3135 |       79.69% |     0.006400 |
|           13 |         4150 |        45.70 |       0.3951 |       78.91% |     0.006400 |
|           13 |         4200 |        46.24 |       0.3502 |       81.25% |     0.006400 |
|           13 |         4250 |        46.77 |       0.2792 |       84.38% |     0.006400 |
|           13 |         4300 |        47.31 |       0.2939 |       85.16% |     0.006400 |
|           13 |         4350 |        47.85 |       0.3645 |       76.56% |     0.006400 |
|           14 |         4400 |        48.39 |       0.3741 |       83.59% |     0.006400 |
|           14 |         4450 |        48.93 |       0.3027 |       82.81% |     0.006400 |
|           14 |         4500 |        49.46 |       0.3751 |       82.03% |     0.006400 |
|           14 |         4550 |        49.99 |       0.3169 |       78.91% |     0.006400 |
|           14 |         4600 |        50.53 |       0.3126 |       85.16% |     0.006400 |
|           14 |         4650 |        51.07 |       0.3552 |       81.25% |     0.006400 |
|           14 |         4700 |        51.62 |       0.3377 |       80.47% |     0.006400 |
|           15 |         4750 |        52.17 |       0.3129 |       82.81% |     0.006400 |
|           15 |         4800 |        52.71 |       0.3563 |       78.12% |     0.006400 |
|           15 |         4850 |        53.24 |       0.3245 |       83.59% |     0.006400 |
|           15 |         4900 |        53.77 |       0.3554 |       81.25% |     0.006400 |
|           15 |         4950 |        54.31 |       0.3213 |       82.81% |     0.006400 |
|           15 |         5000 |        54.84 |       0.3132 |       86.72% |     0.006400 |
|           15 |         5050 |        55.37 |       0.3707 |       82.03% |     0.006400 |
|=========================================================================================|
(3/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.51 |       0.6935 |       48.44% |     0.100000 |
|            1 |          100 |         1.03 |       0.6944 |       48.44% |     0.100000 |
|            1 |          150 |         1.54 |       0.6933 |       46.88% |     0.100000 |
|            1 |          200 |         2.05 |       0.6938 |       48.44% |     0.100000 |
|            1 |          250 |         2.55 |       0.6917 |       51.56% |     0.100000 |
|            1 |          300 |         3.06 |       0.6162 |       64.84% |     0.100000 |
|            2 |          350 |         3.58 |       0.4571 |       62.50% |     0.100000 |
|            2 |          400 |         4.09 |       0.4248 |       71.88% |     0.100000 |
|            2 |          450 |         4.60 |       0.5879 |       59.38% |     0.100000 |
|            2 |          500 |         5.14 |       0.4143 |       75.78% |     0.100000 |
|            2 |          550 |         5.68 |       0.5011 |       64.84% |     0.100000 |
|            2 |          600 |         6.21 |       0.3864 |       78.91% |     0.100000 |
|            2 |          650 |         6.76 |       0.4535 |       74.22% |     0.100000 |
|            3 |          700 |         7.32 |       0.3622 |       75.00% |     0.100000 |
|            3 |          750 |         7.86 |       0.3389 |       82.03% |     0.100000 |
|            3 |          800 |         8.40 |       0.4374 |       70.31% |     0.100000 |
|            3 |          850 |         8.93 |       0.3803 |       84.38% |     0.100000 |
|            3 |          900 |         9.55 |       0.3682 |       78.91% |     0.100000 |
|            3 |          950 |        10.29 |       0.3563 |       84.38% |     0.100000 |
|            3 |         1000 |        10.86 |       0.3267 |       84.38% |     0.100000 |
|            4 |         1050 |        11.46 |       0.3103 |       86.72% |     0.100000 |
|            4 |         1100 |        12.03 |       0.3124 |       79.69% |     0.100000 |
|            4 |         1150 |        12.60 |       0.3255 |       75.78% |     0.100000 |
|            4 |         1200 |        13.18 |       0.4470 |       71.88% |     0.100000 |
|            4 |         1250 |        13.75 |       0.3792 |       72.66% |     0.100000 |
|            4 |         1300 |        14.32 |       0.3509 |       85.16% |     0.100000 |
|            5 |         1350 |        14.91 |       0.4461 |       74.22% |     0.040000 |
|            5 |         1400 |        15.49 |       0.3274 |       85.94% |     0.040000 |
|            5 |         1450 |        16.06 |       0.2735 |       86.72% |     0.040000 |
|            5 |         1500 |        16.65 |       0.3343 |       81.25% |     0.040000 |
|            5 |         1550 |        17.23 |       0.2972 |       85.16% |     0.040000 |
|            5 |         1600 |        17.80 |       0.3405 |       79.69% |     0.040000 |
|            5 |         1650 |        18.38 |       0.2104 |       89.84% |     0.040000 |
|            6 |         1700 |        18.96 |       0.4718 |       83.59% |     0.040000 |
|            6 |         1750 |        19.54 |       0.3293 |       85.94% |     0.040000 |
|            6 |         1800 |        20.12 |       0.2741 |       86.72% |     0.040000 |
|            6 |         1850 |        20.70 |       0.3587 |       78.91% |     0.040000 |
|            6 |         1900 |        21.27 |       0.3003 |       85.16% |     0.040000 |
|            6 |         1950 |        21.85 |       0.2702 |       87.50% |     0.040000 |
|            6 |         2000 |        22.43 |       0.3298 |       79.69% |     0.040000 |
|            7 |         2050 |        23.02 |       0.2832 |       89.06% |     0.040000 |
|            7 |         2100 |        23.59 |       0.2965 |       82.81% |     0.040000 |
|            7 |         2150 |        24.17 |       0.3079 |       83.59% |     0.040000 |
|            7 |         2200 |        24.74 |       0.3335 |       82.03% |     0.040000 |
|            7 |         2250 |        25.32 |       0.3479 |       85.16% |     0.040000 |
|            7 |         2300 |        25.89 |       0.2932 |       87.50% |     0.040000 |
|            7 |         2350 |        26.48 |       0.2719 |       84.38% |     0.040000 |
|            8 |         2400 |        27.07 |       0.2565 |       86.72% |     0.040000 |
|            8 |         2450 |        27.63 |       0.3099 |       83.59% |     0.040000 |
|            8 |         2500 |        28.21 |       0.3907 |       81.25% |     0.040000 |
|            8 |         2550 |        28.78 |       0.2938 |       85.94% |     0.040000 |
|            8 |         2600 |        29.36 |       0.2842 |       82.81% |     0.040000 |
|            8 |         2650 |        29.93 |       0.3561 |       82.03% |     0.040000 |
|            9 |         2700 |        30.52 |       0.2636 |       86.72% |     0.016000 |
|            9 |         2750 |        31.09 |       0.3387 |       82.03% |     0.016000 |
|            9 |         2800 |        31.66 |       0.2816 |       82.03% |     0.016000 |
|            9 |         2850 |        32.24 |       0.3053 |       85.16% |     0.016000 |
|            9 |         2900 |        32.81 |       0.3349 |       81.25% |     0.016000 |
|            9 |         2950 |        33.38 |       0.3135 |       83.59% |     0.016000 |
|            9 |         3000 |        33.95 |       0.2302 |       87.50% |     0.016000 |
|           10 |         3050 |        34.55 |       0.4086 |       82.03% |     0.016000 |
|           10 |         3100 |        35.13 |       0.1915 |       92.19% |     0.016000 |
|           10 |         3150 |        35.71 |       0.3761 |       80.47% |     0.016000 |
|           10 |         3200 |        36.28 |       0.2828 |       87.50% |     0.016000 |
|           10 |         3250 |        36.85 |       0.3102 |       83.59% |     0.016000 |
|           10 |         3300 |        37.43 |       0.3023 |       83.59% |     0.016000 |
|           10 |         3350 |        38.00 |       0.3250 |       82.81% |     0.016000 |
|           11 |         3400 |        38.59 |       0.3486 |       83.59% |     0.016000 |
|           11 |         3450 |        39.15 |       0.3289 |       84.38% |     0.016000 |
|           11 |         3500 |        39.69 |       0.3624 |       79.69% |     0.016000 |
|           11 |         3550 |        40.27 |       0.4159 |       79.69% |     0.016000 |
|           11 |         3600 |        40.85 |       0.3161 |       81.25% |     0.016000 |
|           11 |         3650 |        41.41 |       0.2643 |       88.28% |     0.016000 |
|           11 |         3700 |        41.99 |       0.2537 |       85.94% |     0.016000 |
|           12 |         3750 |        42.57 |       0.2499 |       88.28% |     0.016000 |
|           12 |         3800 |        43.14 |       0.2526 |       85.94% |     0.016000 |
|           12 |         3850 |        43.71 |       0.2574 |       85.16% |     0.016000 |
|           12 |         3900 |        44.27 |       0.2873 |       87.50% |     0.016000 |
|           12 |         3950 |        44.84 |       0.3469 |       81.25% |     0.016000 |
|           12 |         4000 |        45.42 |       0.3382 |       80.47% |     0.016000 |
|           13 |         4050 |        46.01 |       0.2988 |       79.69% |     0.006400 |
|           13 |         4100 |        46.57 |       0.3049 |       89.84% |     0.006400 |
|           13 |         4150 |        47.14 |       0.3542 |       82.03% |     0.006400 |
|           13 |         4200 |        47.71 |       0.3539 |       80.47% |     0.006400 |
|           13 |         4250 |        48.29 |       0.2839 |       85.94% |     0.006400 |
|           13 |         4300 |        48.87 |       0.2932 |       79.69% |     0.006400 |
|           13 |         4350 |        49.44 |       0.3462 |       82.03% |     0.006400 |
|           14 |         4400 |        50.03 |       0.2603 |       86.72% |     0.006400 |
|           14 |         4450 |        50.61 |       0.2513 |       89.06% |     0.006400 |
|           14 |         4500 |        51.18 |       0.4059 |       79.69% |     0.006400 |
|           14 |         4550 |        51.76 |       0.3619 |       82.81% |     0.006400 |
|           14 |         4600 |        52.33 |       0.2096 |       90.62% |     0.006400 |
|           14 |         4650 |        52.91 |       0.3693 |       83.59% |     0.006400 |
|           14 |         4700 |        53.48 |       0.2907 |       83.59% |     0.006400 |
|           15 |         4750 |        54.07 |       0.3298 |       80.47% |     0.006400 |
|           15 |         4800 |        54.64 |       0.3502 |       83.59% |     0.006400 |
|           15 |         4850 |        55.22 |       0.3058 |       78.12% |     0.006400 |
|           15 |         4900 |        55.81 |       0.2655 |       86.72% |     0.006400 |
|           15 |         4950 |        56.41 |       0.3160 |       84.38% |     0.006400 |
|           15 |         5000 |        56.97 |       0.2915 |       85.94% |     0.006400 |
|           15 |         5050 |        57.55 |       0.3605 |       79.69% |     0.006400 |
|=========================================================================================|
(4/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.58 |       0.6933 |       50.00% |     0.100000 |
|            1 |          100 |         1.15 |       0.6882 |       56.25% |     0.100000 |
|            1 |          150 |         1.74 |       0.6936 |       50.00% |     0.100000 |
|            1 |          200 |         2.31 |       0.6948 |       49.22% |     0.100000 |
|            1 |          250 |         2.89 |       0.6970 |       48.44% |     0.100000 |
|            1 |          300 |         3.46 |       0.6926 |       51.56% |     0.100000 |
|            2 |          350 |         4.05 |       0.6898 |       53.91% |     0.100000 |
|            2 |          400 |         4.62 |       0.6751 |       59.38% |     0.100000 |
|            2 |          450 |         5.19 |       0.5945 |       59.38% |     0.100000 |
|            2 |          500 |         5.76 |       0.4924 |       71.88% |     0.100000 |
|            2 |          550 |         6.40 |       0.4524 |       74.22% |     0.100000 |
|            2 |          600 |         7.05 |       0.5586 |       66.41% |     0.100000 |
|            2 |          650 |         7.63 |       0.4096 |       70.31% |     0.100000 |
|            3 |          700 |         8.21 |       0.3930 |       78.91% |     0.100000 |
|            3 |          750 |         8.78 |       0.4525 |       66.41% |     0.100000 |
|            3 |          800 |         9.34 |       0.4055 |       75.78% |     0.100000 |
|            3 |          850 |         9.90 |       0.3621 |       75.00% |     0.100000 |
|            3 |          900 |        10.46 |       0.5487 |       68.75% |     0.100000 |
|            3 |          950 |        11.02 |       0.3833 |       78.91% |     0.100000 |
|            4 |         1000 |        11.60 |       0.3966 |       75.78% |     0.100000 |
|            4 |         1050 |        12.16 |       0.3616 |       73.44% |     0.100000 |
|            4 |         1100 |        12.73 |       0.4523 |       79.69% |     0.100000 |
|            4 |         1150 |        13.29 |       0.3968 |       75.00% |     0.100000 |
|            4 |         1200 |        13.85 |       0.3571 |       75.00% |     0.100000 |
|            4 |         1250 |        14.42 |       0.4027 |       78.12% |     0.100000 |
|            4 |         1300 |        14.99 |       0.3686 |       76.56% |     0.100000 |
|            5 |         1350 |        15.57 |       0.3416 |       83.59% |     0.040000 |
|            5 |         1400 |        16.13 |       0.4019 |       85.94% |     0.040000 |
|            5 |         1450 |        16.69 |       0.3365 |       80.47% |     0.040000 |
|            5 |         1500 |        17.25 |       0.3565 |       78.91% |     0.040000 |
|            5 |         1550 |        17.82 |       0.3363 |       80.47% |     0.040000 |
|            5 |         1600 |        18.38 |       0.3459 |       82.03% |     0.040000 |
|            6 |         1650 |        18.96 |       0.2776 |       88.28% |     0.040000 |
|            6 |         1700 |        19.52 |       0.3602 |       79.69% |     0.040000 |
|            6 |         1750 |        20.09 |       0.2913 |       80.47% |     0.040000 |
|            6 |         1800 |        20.65 |       0.3347 |       79.69% |     0.040000 |
|            6 |         1850 |        21.22 |       0.3442 |       81.25% |     0.040000 |
|            6 |         1900 |        21.78 |       0.2763 |       82.81% |     0.040000 |
|            6 |         1950 |        22.34 |       0.3136 |       82.03% |     0.040000 |
|            7 |         2000 |        22.91 |       0.3147 |       82.81% |     0.040000 |
|            7 |         2050 |        23.48 |       0.3384 |       85.94% |     0.040000 |
|            7 |         2100 |        24.04 |       0.3738 |       81.25% |     0.040000 |
|            7 |         2150 |        24.60 |       0.2481 |       83.59% |     0.040000 |
|            7 |         2200 |        25.16 |       0.3674 |       79.69% |     0.040000 |
|            7 |         2250 |        25.72 |       0.4140 |       78.12% |     0.040000 |
|            8 |         2300 |        26.29 |       0.3120 |       85.94% |     0.040000 |
|            8 |         2350 |        26.86 |       0.3042 |       80.47% |     0.040000 |
|            8 |         2400 |        27.42 |       0.3042 |       82.03% |     0.040000 |
|            8 |         2450 |        27.99 |       0.3193 |       82.81% |     0.040000 |
|            8 |         2500 |        28.55 |       0.4320 |       82.81% |     0.040000 |
|            8 |         2550 |        29.11 |       0.3344 |       82.03% |     0.040000 |
|            8 |         2600 |        29.67 |       0.3195 |       85.94% |     0.040000 |
|            9 |         2650 |        30.24 |       0.3440 |       77.34% |     0.016000 |
|            9 |         2700 |        30.81 |       0.2918 |       81.25% |     0.016000 |
|            9 |         2750 |        31.37 |       0.3440 |       80.47% |     0.016000 |
|            9 |         2800 |        31.93 |       0.3220 |       81.25% |     0.016000 |
|            9 |         2850 |        32.49 |       0.3049 |       83.59% |     0.016000 |
|            9 |         2900 |        33.06 |       0.2878 |       87.50% |     0.016000 |
|           10 |         2950 |        33.64 |       0.3602 |       83.59% |     0.016000 |
|           10 |         3000 |        34.20 |       0.2861 |       85.16% |     0.016000 |
|           10 |         3050 |        34.76 |       0.3987 |       78.12% |     0.016000 |
|           10 |         3100 |        35.33 |       0.3319 |       81.25% |     0.016000 |
|           10 |         3150 |        35.89 |       0.3947 |       82.81% |     0.016000 |
|           10 |         3200 |        36.45 |       0.2794 |       89.06% |     0.016000 |
|           10 |         3250 |        37.02 |       0.3447 |       79.69% |     0.016000 |
|           11 |         3300 |        37.59 |       0.3177 |       81.25% |     0.016000 |
|           11 |         3350 |        38.16 |       0.2798 |       79.69% |     0.016000 |
|           11 |         3400 |        38.72 |       0.3204 |       84.38% |     0.016000 |
|           11 |         3450 |        39.28 |       0.2911 |       81.25% |     0.016000 |
|           11 |         3500 |        39.85 |       0.3036 |       85.94% |     0.016000 |
|           11 |         3550 |        40.41 |       0.2875 |       85.94% |     0.016000 |
|           12 |         3600 |        40.99 |       0.3861 |       81.25% |     0.016000 |
|           12 |         3650 |        41.54 |       0.3779 |       75.78% |     0.016000 |
|           12 |         3700 |        42.07 |       0.3132 |       81.25% |     0.016000 |
|           12 |         3750 |        42.61 |       0.3234 |       82.03% |     0.016000 |
|           12 |         3800 |        43.16 |       0.3001 |       84.38% |     0.016000 |
|           12 |         3850 |        43.70 |       0.2888 |       82.81% |     0.016000 |
|           12 |         3900 |        44.24 |       0.3292 |       85.16% |     0.016000 |
|           13 |         3950 |        44.79 |       0.2870 |       83.59% |     0.006400 |
|           13 |         4000 |        45.34 |       0.2807 |       88.28% |     0.006400 |
|           13 |         4050 |        45.92 |       0.2883 |       83.59% |     0.006400 |
|           13 |         4100 |        46.50 |       0.2969 |       88.28% |     0.006400 |
|           13 |         4150 |        47.07 |       0.3707 |       82.03% |     0.006400 |
|           13 |         4200 |        47.65 |       0.2614 |       86.72% |     0.006400 |
|           14 |         4250 |        48.25 |       0.3386 |       84.38% |     0.006400 |
|           14 |         4300 |        48.83 |       0.3826 |       82.81% |     0.006400 |
|           14 |         4350 |        49.40 |       0.3096 |       85.16% |     0.006400 |
|           14 |         4400 |        49.98 |       0.3979 |       76.56% |     0.006400 |
|           14 |         4450 |        50.55 |       0.3069 |       82.81% |     0.006400 |
|           14 |         4500 |        51.13 |       0.4007 |       77.34% |     0.006400 |
|           14 |         4550 |        51.70 |       0.2776 |       85.16% |     0.006400 |
|           15 |         4600 |        52.28 |       0.2879 |       86.72% |     0.006400 |
|           15 |         4650 |        52.86 |       0.3090 |       82.03% |     0.006400 |
|           15 |         4700 |        53.43 |       0.3454 |       82.03% |     0.006400 |
|           15 |         4750 |        54.00 |       0.2669 |       85.16% |     0.006400 |
|           15 |         4800 |        54.58 |       0.3414 |       84.38% |     0.006400 |
|           15 |         4850 |        55.16 |       0.3166 |       85.94% |     0.006400 |
|=========================================================================================|
(5/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.57 |       0.6928 |       52.34% |     0.100000 |
|            1 |          100 |         1.12 |       0.6924 |       58.59% |     0.100000 |
|            1 |          150 |         1.68 |       0.6933 |       44.53% |     0.100000 |
|            1 |          200 |         2.24 |       0.6940 |       50.00% |     0.100000 |
|            1 |          250 |         2.80 |       0.6942 |       48.44% |     0.100000 |
|            1 |          300 |         3.36 |       0.6948 |       47.66% |     0.100000 |
|            2 |          350 |         3.93 |       0.6937 |       49.22% |     0.100000 |
|            2 |          400 |         4.49 |       0.6948 |       46.09% |     0.100000 |
|            2 |          450 |         5.05 |       0.6927 |       48.44% |     0.100000 |
|            2 |          500 |         5.61 |       0.6825 |       52.34% |     0.100000 |
|            2 |          550 |         6.17 |       0.5080 |       71.88% |     0.100000 |
|            2 |          600 |         6.74 |       0.5238 |       64.84% |     0.100000 |
|            2 |          650 |         7.30 |       0.5559 |       61.72% |     0.100000 |
|            3 |          700 |         7.87 |       0.5018 |       70.31% |     0.100000 |
|            3 |          750 |         8.44 |       0.4425 |       69.53% |     0.100000 |
|            3 |          800 |         9.00 |       0.4214 |       65.62% |     0.100000 |
|            3 |          850 |         9.56 |       0.4333 |       77.34% |     0.100000 |
|            3 |          900 |        10.12 |       0.5446 |       68.75% |     0.100000 |
|            3 |          950 |        10.68 |       0.4378 |       73.44% |     0.100000 |
|            4 |         1000 |        11.26 |       0.5887 |       71.09% |     0.100000 |
|            4 |         1050 |        11.82 |       0.4787 |       70.31% |     0.100000 |
|            4 |         1100 |        12.38 |       0.4691 |       74.22% |     0.100000 |
|            4 |         1150 |        12.94 |       0.3860 |       78.91% |     0.100000 |
|            4 |         1200 |        13.50 |       0.4722 |       72.66% |     0.100000 |
|            4 |         1250 |        14.06 |       0.4814 |       67.97% |     0.100000 |
|            4 |         1300 |        14.62 |       0.4335 |       68.75% |     0.100000 |
|            5 |         1350 |        15.20 |       0.4982 |       71.88% |     0.040000 |
|            5 |         1400 |        15.77 |       0.4115 |       72.66% |     0.040000 |
|            5 |         1450 |        16.34 |       0.3599 |       75.78% |     0.040000 |
|            5 |         1500 |        16.90 |       0.4481 |       78.91% |     0.040000 |
|            5 |         1550 |        17.46 |       0.3800 |       75.00% |     0.040000 |
|            5 |         1600 |        18.03 |       0.5463 |       80.47% |     0.040000 |
|            6 |         1650 |        18.60 |       0.3873 |       75.00% |     0.040000 |
|            6 |         1700 |        19.16 |       0.3697 |       75.78% |     0.040000 |
|            6 |         1750 |        19.72 |       0.4024 |       73.44% |     0.040000 |
|            6 |         1800 |        20.28 |       0.3647 |       75.78% |     0.040000 |
|            6 |         1850 |        20.84 |       0.3401 |       80.47% |     0.040000 |
|            6 |         1900 |        21.41 |       0.3803 |       73.44% |     0.040000 |
|            6 |         1950 |        21.98 |       0.4114 |       80.47% |     0.040000 |
|            7 |         2000 |        22.55 |       0.3515 |       79.69% |     0.040000 |
|            7 |         2050 |        23.12 |       0.3921 |       71.09% |     0.040000 |
|            7 |         2100 |        23.68 |       0.4243 |       71.88% |     0.040000 |
|            7 |         2150 |        24.25 |       0.3384 |       86.72% |     0.040000 |
|            7 |         2200 |        24.81 |       0.3447 |       75.78% |     0.040000 |
|            7 |         2250 |        25.37 |       0.3335 |       81.25% |     0.040000 |
|            8 |         2300 |        25.95 |       0.4177 |       74.22% |     0.040000 |
|            8 |         2350 |        26.52 |       0.4326 |       79.69% |     0.040000 |
|            8 |         2400 |        27.08 |       0.3858 |       78.12% |     0.040000 |
|            8 |         2450 |        27.65 |       0.4531 |       76.56% |     0.040000 |
|            8 |         2500 |        28.22 |       0.3615 |       81.25% |     0.040000 |
|            8 |         2550 |        28.78 |       0.3587 |       77.34% |     0.040000 |
|            8 |         2600 |        29.34 |       0.3426 |       83.59% |     0.040000 |
|            9 |         2650 |        29.92 |       0.3178 |       85.94% |     0.016000 |
|            9 |         2700 |        30.49 |       0.3381 |       81.25% |     0.016000 |
|            9 |         2750 |        31.05 |       0.3872 |       75.78% |     0.016000 |
|            9 |         2800 |        31.62 |       0.3801 |       84.38% |     0.016000 |
|            9 |         2850 |        32.18 |       0.3281 |       78.12% |     0.016000 |
|            9 |         2900 |        32.74 |       0.3565 |       81.25% |     0.016000 |
|           10 |         2950 |        33.32 |       0.3674 |       85.16% |     0.016000 |
|           10 |         3000 |        33.89 |       0.3946 |       74.22% |     0.016000 |
|           10 |         3050 |        34.45 |       0.3724 |       78.91% |     0.016000 |
|           10 |         3100 |        35.01 |       0.3435 |       84.38% |     0.016000 |
|           10 |         3150 |        35.57 |       0.4119 |       78.12% |     0.016000 |
|           10 |         3200 |        36.13 |       0.2897 |       85.16% |     0.016000 |
|           10 |         3250 |        36.71 |       0.3054 |       85.94% |     0.016000 |
|           11 |         3300 |        37.28 |       0.3799 |       79.69% |     0.016000 |
|           11 |         3350 |        37.84 |       0.4260 |       75.78% |     0.016000 |
|           11 |         3400 |        38.41 |       0.4072 |       83.59% |     0.016000 |
|           11 |         3450 |        38.97 |       0.3182 |       84.38% |     0.016000 |
|           11 |         3500 |        39.53 |       0.3628 |       84.38% |     0.016000 |
|           11 |         3550 |        40.10 |       0.3460 |       80.47% |     0.016000 |
|           12 |         3600 |        40.68 |       0.3327 |       85.16% |     0.016000 |
|           12 |         3650 |        41.25 |       0.4646 |       76.56% |     0.016000 |
|           12 |         3700 |        41.82 |       0.3273 |       80.47% |     0.016000 |
|           12 |         3750 |        42.39 |       0.3311 |       81.25% |     0.016000 |
|           12 |         3800 |        42.95 |       0.3620 |       82.03% |     0.016000 |
|           12 |         3850 |        43.51 |       0.3888 |       78.91% |     0.016000 |
|           12 |         3900 |        44.07 |       0.3690 |       78.91% |     0.016000 |
|           13 |         3950 |        44.65 |       0.3948 |       78.12% |     0.006400 |
|           13 |         4000 |        45.20 |       0.3835 |       82.03% |     0.006400 |
|           13 |         4050 |        45.77 |       0.4350 |       77.34% |     0.006400 |
|           13 |         4100 |        46.33 |       0.3257 |       80.47% |     0.006400 |
|           13 |         4150 |        46.89 |       0.3802 |       78.91% |     0.006400 |
|           13 |         4200 |        47.45 |       0.3402 |       83.59% |     0.006400 |
|           14 |         4250 |        48.03 |       0.3413 |       81.25% |     0.006400 |
|           14 |         4300 |        48.60 |       0.3868 |       80.47% |     0.006400 |
|           14 |         4350 |        49.16 |       0.4136 |       78.12% |     0.006400 |
|           14 |         4400 |        49.72 |       0.3817 |       81.25% |     0.006400 |
|           14 |         4450 |        50.29 |       0.3821 |       83.59% |     0.006400 |
|           14 |         4500 |        50.85 |       0.3671 |       82.03% |     0.006400 |
|           14 |         4550 |        51.41 |       0.3104 |       78.91% |     0.006400 |
